key,title,first_publish_year
/works/OL32651237W,Kkaedarŭn chŏl suhaeng iran?,2016.0
/works/OL3258434W,Human muscular function during dynamic exercise,1996.0
/works/OL3264482W,Strength basics,1996.0
/works/OL3268081W,"Joan Price says, yes, you can get in shape!",1996.0
/works/OL3269020W,Antioxidants and exercise,1997.0
/works/OL18815943W,Exercise physiology in special populations,2008.0
/works/OL18790773W,ACSM's resources for the personal trainer,2007.0
/works/OL1887175W,Get fit the champions' way,1968.0
/works/OL1883856W,Perceived Exertion for Practitioners,2004.0
/works/OL1909888W,Aerphobics,1980.0
/works/OL19125911W,Ergogenics,1991.0
/works/OL18979478W,30 tian gu pan jiao zheng da zuo zhan,2006.0
/works/OL19050584W,International perspectives on sport and exercise psychology,1994.0
/works/OL19048082W,Fitness information for teens,2004.0
/works/OL18789389W,Physical activity and health guidelines,2010.0
/works/OL18789331W,The anti-inflammatory effects of exercise,2009.0
/works/OL18755986W,Exercise and health research,2007.0
/works/OL18765604W,Physiological bases of human performance during work and exercise,2008.0
/works/OL18872601W,Don't just sit there ...,1978.0
/works/OL18810455W,"A gymnastic riding system using mind, body, and spirit",2003.0
/works/OL18810978W,Tenuʻah ṿa-ḥefets,1988.0
/works/OL18801602W,Ba Duan Jin,2008.0
/works/OL18864268W,Sekrety gibkosti,1997.0
/works/OL18870510W,Exercise,1993.0
/works/OL18861136W,Focus on exercise and health research,2005.0
/works/OL18972889W,Exercise metabolism,2006.0
/works/OL19162816W,ACSM fitness book,2003.0
/works/OL1910132W,Your Personal Trainer,1999.0
/works/OL19014966W,Therapeutics through exercise,1979.0
/works/OL19128244W,Getting firm,1988.0
/works/OL19181567W,"Teaching nutrition, exercise, and weight control to the moderately/mildly handicapped",1985.0
/works/OL19227319W,Shaping up,1995.0
/works/OL19122649W,Handbook of oxidants and antioxidants in exercise,2000.0
/works/OL20183945W,"Jing, shou, mei Kimiko's ming xing zhi ding mei xing ke",2012.0
/works/OL2013215W,The tai chi book,1998.0
/works/OL20157113W,Clean & Lean,2019.0
/works/OL19887845W,Metodología y técnicas de atletismo,2005.0
/works/OL20193365W,Slim and Fit in 21 Days,2018.0
/works/OL2022277W,Pilates workout,2002.0
/works/OL20224667W,Oxford Textbook of Children's Sport and Exercise Medicine,2017.0
/works/OL20034181W,Zhuan wei zhong gao ling she ji de qiang xi jian gu yang sheng gong,2016.0
/works/OL20141311W,Ran ni huo dao 100 sui ye bu chi dai de shou zhi cao,2013.0
/works/OL20044205W,Designed to move,2016.0
/works/OL20053293W,Move it!,2017.0
/works/OL20053469W,The modern art of high intensity training,2017.0
/works/OL20053495W,Stretching for 50+,2017.0
/works/OL20044679W,Pi gu xiao qi lai,2010.0
/works/OL20053906W,Awakening your power of self-healing,2017.0
/works/OL20143027W,The influence of burst exercise on the carbohydrate metabolism and blood acid-base status of Northern Pike (Esox lucius L.),1984.0
/works/OL20128626W,Mind your heart,2004.0
/works/OL20036773W,"Yang sheng tai ji quan, tai ji jian, tai ji shan",2016.0
/works/OL20036327W,The Lean Machines,2016.0
/works/OL20045526W,15 minutes to fitness,2017.0
/works/OL20046008W,10 semanas para sentirte 10 con el plan inspira fit,2016.0
/works/OL20045537W,Curvy yoga,2017.0
/works/OL20023744W,Ejercicios de pilates,2015.0
/works/OL20023465W,Mobility workout handbook,2016.0
/works/OL20024616W,"Pi lao, tou tong, yan jing lao hua kao nao nei shi li jiu hui hao =",2015.0
/works/OL20016942W,Tu jie tai ji quan yang sheng da quan =,2014.0
/works/OL20016702W,Become a fat-burning machine,2015.0
/works/OL20016527W,Reboot your body,2015.0
/works/OL20059159W,Smart yoga,2017.0
/works/OL20059110W,Fitter faster,2017.0
/works/OL20005971W,Shou de you tai du,2015.0
/works/OL20005972W,Bei'er shi ji xiao jian shen ji hua,2015.0
/works/OL20005975W,Jian xie xun lian,2015.0
/works/OL20032356W,Yoga for hikers,2016.0
/works/OL20050663W,"Eshʹ, dvigaĭsi︠a︡, spi",2017.0
/works/OL20050840W,Tactical mobility,2017.0
/works/OL20050498W,Himo o maku dake de karada ga kawaru itami ga kieru,2016.0
/works/OL20041690W,Reverse diabetes forever,2016.0
/works/OL20041668W,The Men's Health big book of exercises,2016.0
/works/OL20041683W,Powerful living,2015.0
/works/OL20042435W,"12 zhou ti nei ge ming, tang niao bing ke yi fu yuan !",2016.0
/works/OL20041715W,The Women's Health big book of exercises,2016.0
/works/OL20042433W,Riben chang dao quan wei jiao ni 7 tian kuai shou shun chang fa,2016.0
/works/OL20132723W,10 Minute Toning for Bums and Tums,2005.0
/works/OL2013281W,Pocket idiot's guide to great buns and thighs,2005.0
/works/OL2013216W,Tʻai chi chʻuan,1995.0
/works/OL2016764W,Shapewalking,1998.0
/works/OL20074022W,The Thrive Diet,2007.0
/works/OL20158504W,APA Handbook of Sport and Exercise Psychology : Vol. 1 : Sport Psychology; Vol. 2,2019.0
/works/OL20168618W,My Magic Breath,2018.0
/works/OL2022275W,Pilates the Way Forward,1999.0
/works/OL2022264W,Exercise with Pilates & yoga,2003.0
/works/OL20231658W,Yoga for Climbers,2016.0
/works/OL20170061W,"Tabata Workout Handbook, Volume 2",2018.0
/works/OL19906260W,Teoría general del entrenamiento deportivo olímpico,2001.0
/works/OL19868119W,Fitness-terapii͡a,2001.0
/works/OL20016570W,Your type 2 diabetes action plan,2015.0
/works/OL20005974W,Let's ocho! shen qi 8 zi shou shen cao,2015.0
/works/OL20033641W,Spartan fit!,2016.0
/works/OL20043359W,Dong dong kou no zi lü shen jing hui fu fa =,2016.0
/works/OL20043369W,Zui xin yu jia ti wei fa da quan,2016.0
/works/OL20043357W,Qi de gong ming,2016.0
/works/OL20025914W,Functional training,2016.0
/works/OL20034173W,"An ya jiao zhi tou, gao bie teng tong yu ce wan",2016.0
/works/OL19940805W,Lan ren qing jing jian shen fa,2010.0
/works/OL19941432W,He xin ji rou xun lian,2010.0
/works/OL19950737W,Shao lin mi gong ba duan jin,2011.0
/works/OL19950781W,Zao wan 3 fen zhong yu jia ke,2011.0
/works/OL19959441W,Dr. Nagumo x Shirasawa Kyōju no 100-sai made 20-sai wakaku ikiru hōhō,2012.0
/works/OL1987729W,Qigong for health and well-being,1999.0
/works/OL19961413W,1-nichi 3-pun Joshi Eiyō Daigaku no kiseki no wakagaeri ekusasaizu,2012.0
/works/OL19979421W,Dongfang Bili huo chu sheng ming de jing tan hao,2013.0
/works/OL19979642W,Chen shi tai ji ji chu 22 shi quan =,2014.0
/works/OL19978960W,Asa yū jūgofun shinu made netakiri ni naranai karada o tsukuru,2012.0
/works/OL19991774W,Chang jian bing fu kang yun dong quan tu jie,2014.0
/works/OL19969539W,Purima no barē sutoretchi daietto,2012.0
/works/OL19717543W,Plyometric anatomy,2017.0
/works/OL1971703W,Animal fun,1999.0
/works/OL19751003W,The rock climber's exercise guide,2017.0
/works/OL19761513W,If you like exercise ... chances are you're doing it wrong,2013.0
/works/OL1981493W,The 28-day Vitality Plan (Hamlyn Health & Well Being),2001.0
/works/OL19752138W,Balanced and beautiful,2018.0
/works/OL19762312W,Pilates' return to life through contrology,2012.0
/works/OL19762627W,Tu nuevo yo en 10 días,2018.0
/works/OL19964187W,Jia zhi bai wan de bao jian xiao dong zuo,2012.0
/works/OL19964188W,Wu shi tai ji quan jing yao 37 shi =,2012.0
/works/OL19973169W,Yu jia jian kang sheng huo bao dian,2013.0
/works/OL19973184W,Gong neng xing jian shen fang fa,2013.0
/works/OL19928093W,Gimnastika Taĭ-Chi,2007.0
/works/OL19946389W,Abdominales fabulosos,2009.0
/works/OL19946918W,Kid moves,2010.0
/works/OL19946919W,Kid moves,2010.0
/works/OL19965157W,Wu shi tai ji quan <45 shi> + VCD,2004.0
/works/OL19965161W,Shu jin huo luo kang lao zhi bai bing,2011.0
/works/OL19965159W,Chen shi tai ji quan nei gong xin fa,2012.0
/works/OL19965170W,Wu shi tai ji quan quan zhen,2004.0
/works/OL19965160W,Wu yi ba duan jin,2011.0
/works/OL19901428W,Self healing,1986.0
/works/OL19947743W,Dongfang Bili huo chu sheng ming de jing tan hao =,2011.0
/works/OL19966087W,Strong curves,2013.0
/works/OL20009265W,I like to exercise,2015.0
/works/OL19969699W,Tai chi wu style,2013.0
/works/OL19970972W,Get off your ass and run!,2013.0
/works/OL20018287W,Ni de shen ti jiu shi ni de ming pian,2015.0
/works/OL20011303W,Barre fitness,2016.0
/works/OL20011470W,The strength & conditioning bible,2015.0
/works/OL20011292W,Anatomy of exercise for longevity,2015.0
/works/OL20011129W,Qiang hua he xin ji qun ji chu ji fa,2015.0
/works/OL20011305W,"Belly dance for health, happiness and empowerment",2015.0
/works/OL20010964W,Rōgan o akirameru na,2015.0
/works/OL19835463W,Modelar el cuerpo con el metodo Pilates,1999.0
/works/OL19835741W,"A complete guide to fitness, sports & nutrition",2007.0
/works/OL19942586W,"Stay fit, stay young",2010.0
/works/OL19934760W,"Yoga, Pilates",2008.0
/works/OL19951959W,36 i 6 pravil zdorovykh glaz,2011.0
/works/OL19951889W,The naked warrior,2011.0
/works/OL19847719W,"Entrenamiento de velocidad, agilidad y rapidez",2007.0
/works/OL19847720W,Entrenamiento muscular diferenciado,2008.0
/works/OL19961699W,"Power, speed, endurance",2012.0
/works/OL19962147W,100-sai made genki de aruku korobanai arukikata,2012.0
/works/OL19935513W,Qi xue mei rong yu jia,2009.0
/works/OL19935217W,Wu ling de yang sheng zhi hui,2009.0
/works/OL19802131W,Arithmetic: Teacher's Manual,1920.0
/works/OL19802207W,A school manual of English grammar. By W. Smith and T.D. Hall. [With] Key,1887.0
/works/OL19606770W,"A treatise on the elements of algebra, by G. Ainsworth and J. Yeats",1854.0
/works/OL19623173W,Chasing Excellence: A Story About Building the World's Fittest Athletes,2017.0
/works/OL19685972W,Jazzercise,1981.0
/works/OL19685975W,Jane Fonda's workout record,1982.0
/works/OL19685974W,Reach,1982.0
/works/OL19702674W,Māyū Klīnik al-wazn al-ṣiḥḥī lil-jamīʻ,2006.0
/works/OL19703098W,Everybody dong qi lai,2009.0
/works/OL19703055W,Yu jia man man lai,2009.0
/works/OL19957015W,Chinese secrets of staying thin and fit,2009.0
/works/OL19957364W,Xiang shou mei li de 180 ge jian kang xiao yun dong,2012.0
/works/OL19939192W,Maku dake daietto,2009.0
/works/OL19949047W,Chuan tong yang sheng gong fa,2011.0
/works/OL19948188W,Chan men yang sheng gong =,2006.0
/works/OL19848967W,Exercise prescription,2006.0
/works/OL19958594W,"1 tian 90 miao! Shou chu yao shen, ting chu shi ye xian",2012.0
/works/OL19958497W,"Joi ga oshieru majikaru ""bikyaku"" ekusasaizu =",2011.0
/works/OL19958639W,Yong tai ji da chu yi shen jian kang hao qi se,2012.0
/works/OL19940191W,Suối nguồn tươi tr̉e,2008.0
/works/OL19939973W,Barerīna ni manabu hajimete no barē ekusasaizu,2005.0
/works/OL19949398W,10 fen zhong jian yi jian shen yu jia,2011.0
/works/OL19949499W,Sekrety prevoskhodnoĭ diety,2011.0
/works/OL19949330W,Ni yun dong dui le ma?,2011.0
/works/OL19949567W,Fitnes v ofise,2010.0
/works/OL19949300W,1 ri 1 fen zhong su xiao mei tui ji,2011.0
/works/OL19949323W,Shou da tui no ji rou SPA yu jia cao =,2011.0
/works/OL19976462W,Attila Hildmann's 30-day challenge vegan for fit,2013.0
/works/OL19976423W,The prediabetes detox,2013.0
/works/OL19995021W,The biggest loser boot camp,2015.0
/works/OL20047218W,Shen yi quan yang sheng gong,2007.0
/works/OL20047219W,Nei jia zhan zhuang gong,2016.0
/works/OL20014512W,Zuo bi yin shi shou shen fa,2015.0
/works/OL20014506W,Gei wo 30 tian huan ni shang ban shen,2015.0
/works/OL19989148W,Los cinco ritos tibetanos de la eterna juventud,2014.0
/works/OL19989963W,The Women'sHealth little book of exercises,2014.0
/works/OL20056679W,Pengin taisō,2016.0
/works/OL19957520W,Shou zhi chuang zao xing fu,2012.0
/works/OL19848799W,8 minutos por la manana,2002.0
/works/OL19958068W,Budʹ stroĭnoĭ vsegda,2012.0
/works/OL19958477W,Bi-bodi joi no taikan puchitore de soku kubire!,2011.0
/works/OL19932521W,30 tian yang cheng jian kang sheng huo quan shu =,2009.0
/works/OL19932614W,Yun dong gai zao da nao,2009.0
/works/OL19932532W,Gai bian 2 wan ren no Push mei tui mi ji =,2009.0
/works/OL19982273W,Resistance band workbook,2013.0
/works/OL19959563W,100-sai made zutto wakaku ikiru tabekata,2012.0
/works/OL19826071W,Análisis y control del rendimiento deportivo,2003.0
/works/OL19942164W,El nuevo método de Tamara Di Tella,2010.0
/works/OL19951675W,"Tanaka Yukuko no ""Tanaka taisō daiichi""",2011.0
/works/OL19951497W,"4 kompleksa uprazhneniĭ, kotorye pokazany kazhdomu",2012.0
/works/OL19985078W,Ni de shen ti ji sui le?,2012.0
/works/OL19985096W,Jiao ta man yun dong,2014.0
/works/OL20010959W,Kaji de nō tore rokujūgo,2015.0
/works/OL20011340W,The diabetes reset,2014.0
/works/OL20011471W,Strength training bible,2015.0
/works/OL20011102W,Zhuan zhuan jiao huai,2015.0
/works/OL19885574W,Manual de ciclo indoor,2005.0
/works/OL19885564W,Mantenerse en forma de mayor,2003.0
/works/OL19885570W,Manual básico de técnicos de aeróbic y fitness,2004.0
/works/OL19885609W,Manual para el técnico de sala de fitness,2005.0
/works/OL20019448W,Ban gong shi qing song bao jian yi ben tong,2015.0
/works/OL19986344W,Free+style,2014.0
/works/OL20005875W,"""Lan ren"" xun lian fa zhi 20 fen zhong huo de xing gan ma jia xian",2015.0
/works/OL20005863W,Chuan tong yang sheng gong fa,2015.0
/works/OL20005876W,"""Lan ren"" xun lian fa zhi 30 tian su zao wan mei ren yu xian",2015.0
/works/OL20040490W,Bác sĩ tốt nhất là chính mình,2010.0
/works/OL20016174W,Dōdemo ii koto de nayamanai gijutsu,2015.0
/works/OL19862769W,"Yoga, tradition of unification",2000.0
/works/OL20041352W,Chintcha kŏn'gang haryŏmyŏn undong haji mara,2016.0
/works/OL19330635W,"Dr. Stillman's 14-day shape-up program;: An amazing new diet to slim with, exercises to trim with",1974.0
/works/OL19342060W,Exercise (Looking After Me),2008.0
/works/OL19294257W,Ti neng jiao lian Lihua Longsi zhi dao huo li su shen yun dong,2007.0
/works/OL19293752W,Psicología del deporte,2006.0
/works/OL19377196W,Exercise and oxygen toxicity,1994.0
/works/OL19356721W,"Dissertatio medica inauguralis, qua physicae educationis virtus eximio salubritatis specimine conspicua ... praedicatur ...",1775.0
/works/OL19394981W,Clinical exercise physiology,1994.0
/works/OL19304638W,Physical activity and primary care =,1999.0
/works/OL19453665W,How to tone and trim your trouble spots,1987.0
/works/OL19410514W,Wo ai yu jia,2007.0
/works/OL19460259W,A guide to exercise and fitness equipment,1987.0
/works/OL19417449W,No Gym? No Problem!: The DIY Fitness Bible,2014.0
/works/OL1934161W,Age-defying fitness,2005.0
/works/OL19288297W,"Sport, exercise & medicine",1995.0
/works/OL19289005W,Dao jia yang sheng shu,1992.0
/works/OL19431142W,Diet without starving,1971.0
/works/OL19337365W,"Good health, exercise/nutrition",1981.0
/works/OL1934765W,A spa of one's own,1982.0
/works/OL19405150W,Fitness as cultural phenomenon,1998.0
/works/OL19396897W,Nyūyōkā ga oshieru kantan piratisu,2005.0
/works/OL19297022W,Principles of exercise testing and interpretation,1994.0
