author_key,author_name
/authors/OL7527348A,Mike McGuigan
/authors/OL7532409A,Tong-hyŏn Kim
/authors/OL7539100A,Gino Singh
/authors/OL7554791A,Cecilia Dorado García
/authors/OL3445656A,Miranda Esmonde-White
/authors/OL7532921A,Peter Park
/authors/OL1393010A,Ian Smith
/authors/OL7584838A,Misao Hatori
/authors/OL6586613A,Satoru Makimura
/authors/OL1480600A,Ilchi Lee
/authors/OL7590007A,Shaowei Zhao
/authors/OL239953A,Michael Perring
/authors/OL240445A,Carolyn Henderson
/authors/OL7593867A,Fumiko Tonozuka
/authors/OL7517543A,Kaiqiang Wang
/authors/OL886113A,Jürgen Weineck
/authors/OL7584846A,Katsuzō Nishi
/authors/OL7584799A,Zuozhen Chen
/authors/OL7513596A,Kay Ortmans
/authors/OL7518438A,Ernie Schultz
/authors/OL2624274A,Lisa Clark
/authors/OL7541442A,Rida Ouerghi
/authors/OL7522908A,Dingyi Yang
/authors/OL3701703A,David-Dorian Ross
/authors/OL7573266A,Antoni Munné Ramos
/authors/OL9027207A,Ralph W. Hale
/authors/OL2212584A,David I. Mostofsky
/authors/OL1760783A,Leonard D. Zaichkowsky
/authors/OL226300A,Donald Trent Jacobs
/authors/OL3665928A,Laurie Hoffman-Goetz
/authors/OL945806A,Lee Lowenfish
/authors/OL6563461A,Yasufumi Hayashi
/authors/OL1238220A,Linda H. Hojnacki
/authors/OL7468415A,sarah woodward
/authors/OL228232A,Allan M. Levy
/authors/OL3120047A,Lizbeth Garcia
/authors/OL1654116A,Ray Siegener
/authors/OL255400A,David Higgins
/authors/OL1766375A,Michael J. Nacinovich
/authors/OL8033498A,Adele Cavaliere
/authors/OL3807863A,Phillip Pearson
/authors/OL2841413A,Nellie M. Cyr
/authors/OL2702153A,Laura Tucker
/authors/OL12908598A,Faithfull- Wong
/authors/OL4773069A,A. N
/authors/OL12909101A,Kinita Kadakia Patel
/authors/OL21421A,Nicholas J. Karolides
/authors/OL1607587A,Vanita Oelschlager
/authors/OL727174A,Ted Pollard
/authors/OL1865575A,Dyveke Spino
/authors/OL2849761A,Cyndi Targosz
/authors/OL193922A,"Fink, Hermann"
/authors/OL808611A,Theo Foley
/authors/OL955080A,Lewis A. Yocum
/authors/OL808607A,"Lloyd, David"
/authors/OL12196072A,Nishi Grover
/authors/OL2703137A,Susan Ward
/authors/OL10334674A,Namrata Purohit
/authors/OL1638342A,"Watson, Bill"
/authors/OL8083893A,Ryan E. Rhodes
/authors/OL8247045A,Lucy Dukes
/authors/OL7348712A,Tsung-Min Hung
/authors/OL1555892A,Perry Howard
/authors/OL3798172A,Aleta L. Meyer
/authors/OL6874046A,Joseph F. Signorile
/authors/OL3848502A,Select Editions
/authors/OL2843523A,Cynthia Mascott
/authors/OL218843A,"Sheng, Keng Yun."
/authors/OL687047A,Tony Gummerson
/authors/OL543583A,John Alton
/authors/OL1064068A,John Shepherd
/authors/OL12991014A,Spencer Holmes
/authors/OL12776860A,Jerry Lynch;Chungliang Al Huang
/authors/OL509394A,Debra Daley
/authors/OL9130685A,Susan Mansfield
/authors/OL7318396A,Paula Coates
/authors/OL7544184A,Isabel Thomas
/authors/OL1344545A,Mike Mentzer
/authors/OL4297340A,Everett L. Smith
/authors/OL7923962A,Robin M. Daly
/authors/OL2913761A,Sherry Granader
/authors/OL391654A,Yamuna Zake
/authors/OL7145358A,Martin Rooney
/authors/OL1963066A,Edmund H. Sonnenblick
/authors/OL3168947A,Michael Lesch
/authors/OL7601367A,Avital Zeisler
/authors/OL1433541A,Janique Farand-Taylor
/authors/OL7319024A,Stepfanie Romine
/authors/OL3072170A,Hanne Blank
/authors/OL19235A,Dianne R. Hales
/authors/OL263282A,Ingrid Kollak
/authors/OL1455075A,Harald J. Taub
/authors/OL7307502A,Melissa Day
/authors/OL7609455A,Elliott Goldberg
/authors/OL1262992A,Alan Pearson
/authors/OL3578370A,SAQ International
/authors/OL2781274A,Qu Lei Lei
/authors/OL1393086A,Sam Murphy
/authors/OL2623370A,Antoinette Savill
/authors/OL2623574A,Dawn Hamilton
/authors/OL52885A,Edward de Bono
/authors/OL403553A,Daniel Doan
/authors/OL4317763A,Berit Brattnäs
/authors/OL6129823A,Kalevi Heinilä
/authors/OL6601864A,Julie Upton
/authors/OL663762A,Richard Harris
/authors/OL5488297A,Marty Tuley
/authors/OL460512A,Marjorie Frank
/authors/OL405976A,Ta-hung Cho
/authors/OL3659382A,Press Masters
/authors/OL9594263A,Becky Tirabassi
/authors/OL2659864A,Karen W. Bressler
/authors/OL2892822A,Art Clyde
/authors/OL3844812A,Terry J. Housh; Dona J. Housh; Herbert A. DeVries
/authors/OL8280580A,Jeffrey M. Willardson
/authors/OL2780769A,A&C Black
/authors/OL7734810A,Z Altug
/authors/OL3146861A,Michael Hamm
/authors/OL3146862A,Friedrich Bohlmann
/authors/OL769821A,"Lloyd, Michael"
/authors/OL546560A,Ching-shan Liu
/authors/OL9966312A,Lennart Krohn-Hansen
/authors/OL7753525A,David Knox (personal trainer)
/authors/OL3123908A,Carol Yoshizumi
/authors/OL4020797A,Berend Breitenstein
/authors/OL6722215A,Jackie Warner
/authors/OL7405735A,Shane Niemeyer
/authors/OL7296863A,The School of Life
/authors/OL7299265A,Shirley S. Archer
/authors/OL3290830A,Lyn Freeman
/authors/OL7654149A,Jason R Karp
/authors/OL3764468A,Ben Greenfield
/authors/OL5350886A,Rae Simons
/authors/OL6839603A,J J. Virgin
/authors/OL7522029A,Michael Mosley
/authors/OL6609962A,Randy Raugh
/authors/OL7068002A,Sarah Lorge Butler
/authors/OL6794236A,Jamie Hunt
/authors/OL2634468A,John M. Cissik
/authors/OL2639539A,John Cissik
/authors/OL817607A,Marc Bloom
/authors/OL1551603A,Linda Garrison
/authors/OL3974122A,Serge Villecroix
/authors/OL7526321A,Tasneem Bhatia
/authors/OL395620A,"Anderson, James W."
/authors/OL7596584A,Jennifer Cohen
/authors/OL220002A,Barbara Edelston Peterson
/authors/OL6963643A,Jeffry S. Life
/authors/OL6982850A,Anders Jelvéus
/authors/OL1270872A,Michael Spino
/authors/OL7574090A,Kelly Thompson
/authors/OL7669624A,Jerry Lynch
/authors/OL7274021A,Michael Mosley 
/authors/OL7640825A,Dr Michael Mosley
/authors/OL10347973A,Thomas J. Moore
/authors/OL8030643A,Human Kinetics Staff
/authors/OL2804921A,Active Living Partners
/authors/OL13215170A,"Spackman, Robert R., Jr."
/authors/OL13215171A,Herbert L. Fink
/authors/OL10090652A,Ehrman
/authors/OL10381026A,Robert C. Eklund
/authors/OL451264A,Dennis K. Flood
/authors/OL3470524A,Jim Radcliffe
/authors/OL13215179A,Nsca Certification Commission Staff
/authors/OL3470580A,"Michele, M.D. Kettles"
/authors/OL3470581A,Colette L. Cole
/authors/OL3470582A,"Brenda S., Ph.D. Wright"
/authors/OL1557320A,Annette Lang
/authors/OL228619A,William Durbin
/authors/OL3643432A,Carl Foster
/authors/OL6394504A,Nutrition and Physical Activity Work Group.
/authors/OL2140428A,Julius B. Richmond
/authors/OL1429256A,Dan Benardot
/authors/OL3571467A,Ann F. Cowlin
/authors/OL241709A,Marjolijn Bijlefeld
/authors/OL7526620A,Donald Driver
/authors/OL947816A,Robert A. Gleser
/authors/OL7330508A,Andrew Wadsworth
/authors/OL2955836A,"Michael R., M.D. Wilson"
/authors/OL6166772A,Marc Leepson
/authors/OL388082A,Hal Higdon
/authors/OL7534839A,Toni Terry
/authors/OL12273070A,no author.
/authors/OL3470490A,Christine M. Drews
/authors/OL7612601A,Scott Douglas
/authors/OL538856A,Karl Eric Toepfer
/authors/OL237902A,Sally O'Connor
/authors/OL4964187A,Howard Stoate
/authors/OL13278540A,A. J. Woakes
/authors/OL1825685A,William Foster
/authors/OL2085311A,Ruth L. Hall
/authors/OL1103827A,Carole A. Oglesby
/authors/OL4299426A,Justine J. Reel
/authors/OL7335993A,Sarah Pinder
/authors/OL7591991A,"Powell, Chris (Celebrity trainer)"
/authors/OL7312430A,Rachel Laferriere
/authors/OL2711072A,Sherri Flynt
/authors/OL2905822A,John Denver (Foreword)
/authors/OL7338866A,Jason Warner
/authors/OL3835486A,Robert C. Eklund
/authors/OL5187162A,Peggy W Brill
/authors/OL2830596A,Helena Sunnydale
/authors/OL7422334A,Whitney Holcombe
/authors/OL619583A,Joe D. Goldstrich
/authors/OL1426472A,Owen Barder
/authors/OL7664912A,Ken Ashwell
/authors/OL2689205A,Wayne Westcott
/authors/OL3906752A,Gary Reinl
/authors/OL5148791A,Erica Boeke
/authors/OL6523597A,Ikhlaq Din
/authors/OL724169A,Joan Laird
/authors/OL13284208A,Gorden Sudeck
/authors/OL1034447A,Glenn Francis
/authors/OL9999980A,Andrew Jan
/authors/OL7612609A,National Strength & Conditioning Association (U.S.). Certification Commission
/authors/OL7774419A,Dr. Hazel Wallace
/authors/OL7524024A,Tom Brady
/authors/OL3278525A,Melanie Douglass
/authors/OL6884289A,Del P. Wong
/authors/OL2761571A,NA
/authors/OL8079668A,Tania Zaetta
/authors/OL639827A,"Miller, Dan"
/authors/OL5200485A,Lisa E. Greathouse
/authors/OL2034121A,Robert Delmonteque
/authors/OL595518A,Knight.
/authors/OL2626490A,Davis
/authors/OL3270588A,"Jason, Ph.D. Conviser"
/authors/OL3270589A,Jenny H. Conviser
/authors/OL2960986A,Lisa MacDonald
/authors/OL6511663A,Brian Leaf
/authors/OL953361A,Joseph A. Krasevec
/authors/OL1960173A,John D. Massengale
/authors/OL593659A,"Swanson, Richard A."
/authors/OL6873873A,Walter R. Frontera
/authors/OL884714A,"Dawson, D. M."
/authors/OL2873263A,Yuruk Iyriboz
/authors/OL583013A,Don Franks
/authors/OL1124855A,James Gavin
/authors/OL2804932A,Guy C. Le Masurier
/authors/OL2804933A,Dolly D. Lambdin
/authors/OL13216052A,David E. Belka
/authors/OL531129A,Judy Mahle Lutter
/authors/OL2804599A,Kelly Blackburn
/authors/OL2804942A,Pete Draovitch
/authors/OL3315787A,"Dan, Ph.D. Benardot"
/authors/OL13215946A,Craig A. Buschner
/authors/OL5225372A,S. J. Bull
/authors/OL532519A,"Hunt, Paula SRD."
/authors/OL6781266A,David Carless
/authors/OL8136366A,Lindsey Dugdill
/authors/OL7729408A,Rebecca Murphy
/authors/OL7530640A,Amber Rose
/authors/OL8265362A,Elroy Worner
/authors/OL8265363A,Carmela Worner
/authors/OL8265364A,Lauren Arnest
/authors/OL670039A,Keith Jones
/authors/OL3086022A,Prevention Health Books
/authors/OL8136035A,Allison Wenglin Belger
/authors/OL2632098A,John King
/authors/OL5481524A,Jean Rankin
/authors/OL1915623A,Manya Kahn
/authors/OL9363581A,Dr Diane Gill
/authors/OL533021A,Peter Bieler
/authors/OL6963705A,Kristian Berg
/authors/OL7505564A,Dr Donald A Chu
/authors/OL7505565A,Gregory D Myer
/authors/OL8113448A,Paul M. Gordon
/authors/OL8113449A,Paul S. Visich
/authors/OL8103726A,Jonathan K. Ehrman
/authors/OL6852044A,Jonathan Ross
/authors/OL580016A,Arthur Weltman
/authors/OL1864320A,Bert L. Fairbanks
/authors/OL3549616A,Sandra K. Cotterman
/authors/OL4513544A,American Academy of Physical Education. Annual Meeting
/authors/OL6925431A,Kam Chuen Lam
/authors/OL828683A,Janie Clark
/authors/OL1381666A,"International Symposium on Adapted Physical Activities (3rd 1981 New Orleans, La.)"
/authors/OL1463279A,"International Symposium on Biochemistry of Exercise (5th 1982 Boston, Mass.)"
/authors/OL1463139A,Chris Pepper Shipman
/authors/OL2873249A,Stanford Alumni
/authors/OL1307464A,Daniel P. Riley
/authors/OL1162471A,"International Congress on Pediatric Work Physiology (11th 1983 Papendal, Netherlands)"
/authors/OL1660942A,Don James
/authors/OL1551512A,Sue Block
/authors/OL952443A,"Symposium on Future Directions in Exercise/Sport Research (1986 Tempe, Ariz.)"
/authors/OL13235252A,John Yacenda
/authors/OL13235258A,Tracy Muckey
/authors/OL394699A,John Yacenda
/authors/OL832073A,Joe Don Willis
/authors/OL3470518A,National Association for Sport & Physical Education
/authors/OL8299408A,Keli Roberts
/authors/OL13235598A,Linda Shelton
/authors/OL5590134A,Mike Boyle
/authors/OL447782A,Michael D. LeBow
/authors/OL10670866A,Lawrence Spriet
/authors/OL2804859A,NIRSA
/authors/OL888436A,Robert M. Malina
/authors/OL656355A,David H. Perrin
/authors/OL1007270A,"International Biochemistry of Exercise Conference (7th 1988 London, Ont.)"
/authors/OL398538A,Don S. Otis
/authors/OL2947175A,Lawrence A. Golding
/authors/OL37844A,Richard Simmons
/authors/OL7535362A,Dean Pohlman
/authors/OL8079237A,Can-Fit-Pro (Organization) Staff
/authors/OL3091049A,Rod Macdonald
/authors/OL729695A,Robert Robinson
/authors/OL8079238A,Daniela Goode
/authors/OL8247909A,James C. Radcliffe
/authors/OL8247910A,Robert C. Farentinos
/authors/OL3106698A,Patrick Mediate
/authors/OL2804598A,Avery Faigenbaum
/authors/OL5325768A,"Conference on Equine Sports Medicine and Science (1st 1998 Cordoba, Spain)"
/authors/OL1095621A,Frank Foster
/authors/OL3052994A,Linda J. Purves
/authors/OL221176A,John Byl
/authors/OL6432000A,Klausbernd Vollmar
/authors/OL6259998A,Dave Prowse
/authors/OL1607785A,John Parker
/authors/OL3533436A,Gill Gaskell
/authors/OL320568A,Mark Anthony
/authors/OL2860684A,The Editors of Men's Health
/authors/OL711917A,JoAnne Nelson
/authors/OL8045302A,Michael L. Goodman
/authors/OL8045303A,Aisha S. Dickerson
/authors/OL6995710A,Roberta B. Ness
/authors/OL8787446A,Debra Coglianese
/authors/OL1012370A,Robert P. Metzger
/authors/OL387009A,Carlson Wade
/authors/OL38153A,Don Colbert
/authors/OL3037179A,Vevanne Biggs
/authors/OL1463448A,Douglas Anthony
/authors/OL6956309A,Mark R. Pitkin
/authors/OL7328603A,Ruth K. M. D. Anderson
/authors/OL1755908A,Kevin Young
/authors/OL3656185A,Spindt
/authors/OL6575815A,Angela Glynn
/authors/OL6995616A,Donna M. Beaudoin
/authors/OL3137791A,Violetta Schuba
/authors/OL2833450A,McNeely
/authors/OL2931271A,Sandler
/authors/OL3137828A,Sheila Dean
/authors/OL3137820A,Sylvia Leela Isani
/authors/OL3137821A,Christine Janson
/authors/OL3137818A,Helga Polet-Kittler
/authors/OL7609474A,Chu-wŏn Kim
/authors/OL4139806A,Andreas Greiwing
/authors/OL2491388A,Jennifer Campbell Koella
/authors/OL220221A,Michael Keene
/authors/OL9464679A,J. C. Herz
/authors/OL7445366A,Mark Macdonald
/authors/OL5188260A,Marco Borges
/authors/OL8533522A,Linda Paden
/authors/OL8308836A,Pina LoGiudice
/authors/OL533057A,"Liu, Hong."
/authors/OL2629173A,Paul Perry
/authors/OL841044A,Egoscue Pete
/authors/OL2879420A,Alycea  Ungaro
/authors/OL2623376A,Sally Brown
/authors/OL7607075A,Brogan Graham
/authors/OL5092190A,Mario Lopez
/authors/OL7336110A,Anya Hayes
/authors/OL2686938A,Joe Mathieu
/authors/OL3125892A,Harvey Walden
/authors/OL3119968A,Nathan Jendrick
/authors/OL1970246A,Tony Ryan
/authors/OL7307448A,Dr Gerard Girasole
/authors/OL7127977A,Tom Holland
/authors/OL6726307A,Rachel Cosgrove
/authors/OL6713653A,Jordan D. Metzl
/authors/OL7418074A, Stephen Madden
/authors/OL22641A,Daniel G. Amen
/authors/OL381387A,J. C. Herz
/authors/OL5967076A,Yvonne Ocampo
/authors/OL1425500A,Nancy Carlson
/authors/OL5322297A,Lee Holden
/authors/OL7034884A,Jay Cardiello
/authors/OL235244A,Bernie S. Siegel
/authors/OL7318985A,Tara Kraft
/authors/OL3106831A,Gerry Greengrass
/authors/OL7086197A,Charles LaSalle
/authors/OL6892018A,Anthony T. DeBenedet 
/authors/OL7605675A,"Lacerda, Daniel (Yoga teacher)"
/authors/OL7708426A,Sean Foy M.A.
/authors/OL7018839A,Amy Cotta
/authors/OL3244439A,Keri Glassman
/authors/OL7315337A,Becky Hand
/authors/OL7042348A,"Price, Justin MA"
/authors/OL2728799A,Kym Douglas
/authors/OL2728800A,Cindy Pearlman
/authors/OL433423A,Wendy Esko
/authors/OL6888194A,Alwyn Cosgrove
/authors/OL7601671A,Jim Cotta
/authors/OL10510055A,Cheryl Fiscus Jenkins
/authors/OL1427795A,Kristin Petrie
/authors/OL6608301A,Ross Tucker
/authors/OL10146955A,Henry Joseph Legere
/authors/OL7598665A,Ryan Ferguson
/authors/OL2726071A,Len Williams
/authors/OL1189540A,Fredrick C. Hagerman
/authors/OL6575688A,Xiangzhou Hong
/authors/OL13350475A,Johann de Heer
/authors/OL1685330A,Ekbal Apol
/authors/OL711804A,Eric Berg
/authors/OL3336441A,Michael Kjaer
/authors/OL13360623A,Peter Kaiser
/authors/OL1594063A,Jan Lundvall
/authors/OL13412691A,Israel. Miśrad ha-beriʼut. Maḥlaḳah le-ḥinukh li-veriʼut
/authors/OL13396102A,Thomas Schröpfer
/authors/OL1290953A,Amaldas Brahmachari.
/authors/OL5193304A,Kimberly S. Anderson
/authors/OL13411394A,Noaḥ Etan
/authors/OL13387403A,A. A. Pavpertov
/authors/OL884658A,Peter Bursztyn
/authors/OL772933A,Art Mollen
/authors/OL5170039A,Andreas Elias Büchner
/authors/OL1432660A,J. K. Silver
/authors/OL3267033A,Robert C. Clarke
/authors/OL13339756A,Maria Hopmann
/authors/OL1610891A,Alex Branco Fraga
/authors/OL578270A,Harvey B. Simon
/authors/OL384772A,Paula Garbourg
/authors/OL5089165A,Moshé Feldenkrais
/authors/OL13447117A,Dieter Hoffmann
/authors/OL1135595A,Jacques Dropsy
/authors/OL28656A,Jonathan Holden
/authors/OL13422763A,Ṭovah Bar-Or
/authors/OL655902A,Tom Fitzgerald
/authors/OL7025555A,Tom Fitzgerald
/authors/OL2828620A,Peter Crocker
/authors/OL7955622A,Peter R. E. Crocker
/authors/OL4647625A,Roger G Eston
/authors/OL3730579A,Robert Dothard
/authors/OL384373A,Steve Duno
/authors/OL6593575A,E. A. I︠A︡nykh
/authors/OL2914305A,Gregory S. Thomas
/authors/OL1203429A,Horst Ueberhorst
/authors/OL235035A,Angela Lumpkin
/authors/OL2074801A,David Lavallee
/authors/OL2480849A,Jean Williams
/authors/OL8031346A,Pearson Education Staff
/authors/OL8035631A,Lyn W. Freeman
/authors/OL216791A,"Johnson, Arthur T."
/authors/OL2739846A,Peter Seraganian
/authors/OL3071236A,Nathan D. Prahlow
/authors/OL271326A,Florence Peterson Kendall
/authors/OL4244171A,J. Mester
/authors/OL8799705A,John P. Porcari
/authors/OL545690A,Beth Kirkpatrick
/authors/OL3291194A,"Oded, M.D. Bar-Or"
/authors/OL3062465A,Heather McKay
/authors/OL3571468A,Pekka Kannus
/authors/OL278317A,Don Bailey
/authors/OL3571469A,John Wark
/authors/OL3536985A,Kim Bennell
/authors/OL8075103A,"Morrow, James R., Jr."
/authors/OL5296772A,Bruce Abernethy
/authors/OL2833675A,Per-Olof Astrand
/authors/OL2910790A,Kaare Rodahl
/authors/OL3280159A,Hans A. Dahl
/authors/OL3280160A,Sigmund B. Stromme
/authors/OL12513254A,Daniel Gould Robert S. Weinberg
/authors/OL2804884A,"Vassilis, Ph.D. Mougios"
/authors/OL6478255A,Carol A. Kennedy
/authors/OL3293269A,Melinda M. Manore
/authors/OL1729748A,Benno Maurus Nigg
/authors/OL1430138A,Jay Hoffman
/authors/OL6867164A,Robert Weinberg
/authors/OL2804656A,Asker E. Jeukendrup
/authors/OL7052389A,Greg Haff
/authors/OL7505572A,Jay C Blahnik
/authors/OL7035083A,Harold W. Kohl
/authors/OL6643402A,Stephen S. Cheung
/authors/OL452381A,Mirka Knaster
/authors/OL3696905A,Julie Sobczak
/authors/OL6437612A,Per Olof Astrand
/authors/OL394455A,Cheryl Solimini
/authors/OL6863333A,Margaret Whitehead
/authors/OL6863514A,Jan Wright
/authors/OL7067179A,Lemuel W. Taylor
/authors/OL1558518A,John M. Weiler
/authors/OL1254982A,"Hong, Fan."
/authors/OL467982A,Dennis Adams
/authors/OL2667550A,G. Atkinson
/authors/OL9487880A,Satu M. Somani
/authors/OL3044771A,Karen Birch
/authors/OL5318789A,Michael Hill
/authors/OL400246A,Richard B. Birrer
/authors/OL4287587A,Anthony Laker
/authors/OL1517971A,International Society for Advancement of Kinanthropometry. International Conference
/authors/OL292710A,"International Symposium on Pediatric Work Physiology (19th 1997 Exeter, England)"
/authors/OL4908388A,Frank W. Booth
/authors/OL3042593A,Manu V. Chakravarthy
/authors/OL10217111A,DK Publishing
/authors/OL3106676A,Christine Cunningham
/authors/OL3106677A,Sabra Bonelli
/authors/OL3430299A,Carol Armbruster
/authors/OL7855217A,William D. McArdle BS  M.Ed  PhD
/authors/OL7855218A,Frank I. Katch EdD
/authors/OL7855219A,Victor L. Katch EdD
/authors/OL7995072A,Jack Wilmore
/authors/OL13492563A,Joseph P. Weir; William J. Vincent
/authors/OL4803001A,Al Murray
/authors/OL6163523A,Health Education Authority (Great Britain)
/authors/OL2838122A,James O. Hill
/authors/OL7162571A,Donna Richardson Joyner
/authors/OL3155017A,Lucy Jackson
/authors/OL229153A,Corinna Everson
/authors/OL1078403A,Michael Creedman
/authors/OL1825223A,Jun Sugano
/authors/OL10336775A,Kim Chronister
/authors/OL7339776A,Ken Ashwell Ph. D.
/authors/OL3046428A,Michael A. Winch
/authors/OL714525A,Ian Trevaskis
/authors/OL6832528A,"Saxton, John Prof"
/authors/OL5947131A,Joanne L. Fallowfield
